"product_id"|"name"|"workcenter_id"|"time_cycle_manual"|"note"
"REP-32634/01851"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32635/01875"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32635/02113"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32636/03519"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32637/03291"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32639/01615"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32651/01679"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32661/00923"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32662/03268"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32672/03686"|"Reparación"|"Área de Reparación"|"3,5"|"Reparacion equipo industrial"
"REP-32700/03892"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32702/02423"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32707/01362"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-32709/03992"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32712/02752"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32713/00857"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32713/01332"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-32713/03210"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32713/03482"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32713/03605"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32713/03948"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32715/01332"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-32717/01570"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32718/00810"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32719/02930"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32719/03268"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32719/03414"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32719/03446"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32719/03927"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32724/03142"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32724/03519"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32724/03634"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32725/01958"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32725/03268"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32725/03482"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32726/02113"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32727/01749"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32727/02321"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32727/02459"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32730/02362"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32872/03823"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32874/03634"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32875/00899"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32876/02958"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32876/03634"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32878/01570"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32881/02015"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32881/03605"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32882/03298"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32882/03528"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-32883/03823"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32884/00990"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32885/02592"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32887/01469"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32888/02459"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32888/03528"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-32889/00990"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32889/03605"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32890/01530"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32891/00990"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32892/03686"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32893/03394"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32893/03446"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32894/00785"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32894/02015"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32895/02487"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32896/01362"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-32896/01912"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32896/02423"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32896/03394"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32897/00785"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32897/02958"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32898/00810"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32898/03318"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32898/03482"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32899/03992"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32900/00857"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32902/00820"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32902/03939"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32903/00785"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32904/00957"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32904/03948"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32905/01255"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32905/02459"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32905/03268"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32905/03528"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32907/03992"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32908/00810"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32909/00862"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32909/02752"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-32909/03159"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32910/01469"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32923/02459"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-32934/02592"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-32936/03783"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33020/02274"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33020/03496"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33020/03589"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33024/03700"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-33026/03661"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33028/03686"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33030/02645"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33030/02857"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33046/03210"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33096/03823"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33101/01423"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33105/03092"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33105/03496"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33106/02423"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33110/02840"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33154/03634"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33155/01201"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33163/01875"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33166/02074"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33166/02321"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33166/03225"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33171/02592"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33174/01922"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33178/02015"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33180/02219"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33180/02423"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33183/01749"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33183/02243"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33183/02423"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33195/01469"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-33195/02459"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33204/01779"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33204/02930"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33206/03092"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33213/01851"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33226/01615"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33239/03210"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33242/03092"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33250/01452"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33267/01615"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33267/02243"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33281/01530"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33286/02996"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33289/01570"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33289/01682"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33291/02958"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33293/01984"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33295/01125"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33295/03228"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33297/02219"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-333000/01958"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33305/02459"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33306/01663"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33306/01899"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33306/02592"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33308/02958"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33308/03823"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-33310/02752"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33310/03909"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33317/02113"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33317/03298"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33323/02243"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33328/02930"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33328/03909"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33334/01899"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33337/02423"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33337/02752"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33340/01530"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33365/02857"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33401/01081"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33402/01899"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33404/02409"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33404/03059"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33405/01362"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-33407/00783"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33408/01201"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33408/01469"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33416/02320"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33420/02487"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33420/02592"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33435/002958"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33458/01081"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33458/03347"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33459/03318"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33460/02487"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33465/02409"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33465/03634"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33467/02840"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33467/03268"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33468/02930"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33469/03268"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33470/01152"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33470/01255"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33470/01948"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33471/01179"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33471/01469"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33471/01663"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33473/01152"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33474/03686"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33476/01643"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33476/03589"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33477/03634"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33479/01396"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-33480/01922"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33480/02487"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33481/01255"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33481/02171"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33504/01799"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33505/01201"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33508/02958"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33509/02423"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33511/01615"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33511/03345"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33512/01431"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33520/02645"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33523/01570"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33530/01243"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33530/01300"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33530/01547"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33530/02930"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33531/01396"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33531/02546"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33532/01337"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33532/01682"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-33533/01170"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33544/02782"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33571/01243"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33574/03318"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33575/02171"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33587/02038"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33594/02113"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33604/01530"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33617/03783"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33632-03707"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-33635/03464"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33636/02782"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33637/02459"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33644/02546"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33646/03823"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33650/02362"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33661/02459"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33662/01719"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33662/02967"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33663/03686"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-33664/01875"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33666/01530"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33666/02219"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33667/03783"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33669/02074"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33674/01875"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33674/02219"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33675/03142"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33676/02930"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33677/03291"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33684/03496"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33687/03892"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33689/01984"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33690/02292"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33692/02826"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33695/01779"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33703/01615"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33704/01922"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33705/03031"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33712/00810"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33731/01570"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33731/01912"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33731/02343"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33734/01274"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-33734/02645"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33735/01899"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33735-01396"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33736/02423"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33737/02343"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33737/02487"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33737/03464"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33738/01179"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33738/01255"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33738/01984"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33782/01170"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33782/01520"|"Reparación"|"Área de Reparación"|"5"|"Reparacion equipo industrial"
"REP-33782/01899"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-33782/03228"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33782/03482"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33782/03605"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33782/03939"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33783/01170"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33783/01520"|"Reparación"|"Área de Reparación"|"5"|"Reparacion equipo industrial"
"REP-33783/02171"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33784/01243"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33784/01300"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33784/01547"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33784/03196"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33784/03363"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-33784/03394"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33784/03634"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33785/01170"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33785/01462"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33785/02274"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33785/03634"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-33873/02243"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33873/02826"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-33875/01201"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-33917/01912"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
