name|product_tmpl_id|product_name|product_code
101296|R-6000-110X70||V788-OBS
110438|R-6000-65MMX70M||1201003420
110490|R-6000-65MMX70M||6002
100944|R-6000HF 110MMX70M /O||ZZ_RIBBON110_3
101296|R-6000HF 110MMX70M /O||V788
101869|R-6000HF 110MMX70M /O||90563
110436|R-6000HF 110MMX70M /O||779033
100631|R-6001-110X100-I||VCIEP
110155|R-6001-110X100-I||10172
102419|R-6002||225369
102425|R-6002||PEGA RIB R6000-83
104329|R-6002||225369
110155|R-6002||22631
120333|R-6002||700870601
130039|R-6002||15780000002
101219|R-6007||F820012
101483|R-6007||230564
102425|R-6007||PEGA RIB R6007
100083|R-6010||P000102715
101539|R-6010||EL0008
101543|R-6010||EL0008
101544|R-6010||EL0008
101579|R-6010||EL0008
101606|R-6010||EL0008
101621|R-6010||EL0008
101822|R-6010||EL0008
120335|R-6010||24094004
110490|R-6400-110X100||6001-NO ACTIVO
110490|R-6400-110X70||6001
140029|R65C51-P2||152146
110490|R-7942-85X70||6002
100392|R-7950||8028287
101539|R-7950||FL0422
101543|R-7950||FL0422
110490|R-7950||37100
100207|R-7950-110||05200.R-7950
100392|R-7950-110X70||8028287
100573|R-7950-110X70||793354
101869|R-7950-110X70||90566
110090|R-7950-110X70||649Z001
102425|R-7950-60||PEGA RIB R7950-60
103867|R-7950-60||PEGA RIBBON 60MM R
102201|R-7950-85X70||ETQ00007
110438|R-7950-85X70||1803013662
102425|R-7950-90||PEGA RIBBON R-7950
103506|R-7950-90||ETQ00035
102330|R-7953-110MMX70M||996011002
100143|R-7960-110X70M||AS01190
100604|R-7960-90||20004558
100111|R-7961-110||22ETIR7961110
100960|R-7961-110||VAV300
101075|R-7961-110||VAV300
150075|R-7961-110||C035RBNNSCUA
100654|R-7961-110X100||20201100002
101182|R-7961-90||VSRIBBONEMP
100530|R-7962||YS16206
100530|R-7964-110X100||YS16206
100653|R-7964-110X100||3PV004A
110090|R-7964-110X100||649Z001-OBS
110438|R-7964-110X70||1803001547
100175|RA0024-21-20E1-B14||FCPD210015
100175|RA6024-20-20E1-A14||FCPD210018
100523|RC1602A-BIW-JSX||10632
101656|RC1602A-FHW-STX||1620952
103636|RC1602A-FHW-STX||1620952
101162|RC1602B-BIW-JSX||10148400003
101686|RC1602B-BIW-JSX||51805004
102342|RC1602B-BIW-JSX||DET0202
100774|RC1602B-FHW-JSV||VAI0000000
102419|RC1602B-FHW-JSV||325426
104329|RC1602B-FHW-JSV||325426
100841|RC1602B-GGN-JSX||0101.0401.02
102419|RC1602B-GHW-JSV||322755
104329|RC1602B-GHW-JSV||322755
120338|RC1602B-GHW-JSV||8010100-0
101059|RC1602D-FHW-JSX||1478251
120012|RC1602D-FHW-JSX||1478251
100009|RC1602E3-BIW-JWX||6460314
102198|RC1602E-BIW-CSX||3503210
120338|RC1602E-BIW-CSX||3503210
100009|RC1602E-BIW-JSX||6460312/1
100139|RC1602E-BIW-JSX||165611600
102198|RC1602E-BIW-JSX||3503040
120338|RC1602E-BIW-JSX||03503040-0
140020|RC1602E-BIW-JSX||GMVLCD2X16AZU
120338|RC1602E-BLW-CSX||03508750-0-OBS
102198|RC1602E-BLW-CSX-000||3508750
120124|RC1602E-BLW-CSX-000||3508750
120338|RC1602E-BLW-CSX-000||03508750-0
100469|RC1604B-FHW-ESX||EL2885003
100768|RC1604B-FHW-ESX||EL2885003
101112|RC2002A2-LLG-JSVE-000||22602
101151|RC2002A-YGN-ESX||76215
101151|RC2002B-YHY-CSX||77822
101151|RC2002B-YHY-ESX||77048
100582|RC2004A-BIW-JSX||LCD.PC2004WRM
110436|RC2004A-BIW-JSX||680008
101555|RC2004B-BIW-STX||3DIS00704
101555|RC2004B-YHY-STX||3DIS00705
101165|RC2004C-BIW-JSX||ELA50-30139
101594|RC2004C-BIW-JSX||M 9090
103705|RC2004C-BIW-JSX||ELA50-30139
120164|RC2004C-BIW-JSX||DISPLA255
110500|RC2004C-FHW-JSX||54207008
100631|RC4002A-GGN-JSX||DYLCD402
100832|RC4004A-GHY-STX||EC0523
102731|RD-02||50516-2920
102147|RDC0005-YHY-JSX-000||45100LCD02
110329|RDHA710SE10A2QP||5060190010
110329|RDHA710SE10A2SK||5060181530
120338|REC000802AYPP5N00000||8010116-0-OBS
120338|REC000802AYPP5N00100||8010116-0
102198|REC001602HWNP5N00000||03508660 OLD
102198|REC001602HWNP5N00001||3508660
101825|REG-RGBW||91916
101067|REG-TACT-RGB||5046300041
101761|REG-TACT-RGB||447470
101825|REG-TACT-RGB||447470
101907|REG-TACT-RGB||REGTACTRGB
101992|REG-TACT-RGB||447470
101995|REG-TACT-RGB||893
102007|REG-TACT-RGB||MSZREGTACTRGB
103319|REG-TACT-RGB||MONREGTACTRG
103336|REG-TACT-RGB||9726070MC
100197|REP-1W1070097684/3004||P1385
100197|REP-1W1070097685/3004||P1385
100197|REP-21622/3608||P1385
100197|REP-811101001763/3383||P1385
100197|REP-811107000234/3383||P1385
100197|REP-811107000240/3383||P1385
100197|REP-811107000242/3383||P1385
100816|REP-ACTRS232LANRAN/01970||18621
100816|REP-ACTRS232LANRAN/01970/R00||18621
100197|REP-MONITOR-17OF||P001385
110500|RES-10.4-PL8||55001018
110542|RES-10.4-PL8||19-1980
110500|RES-12.1-PL8||55001025
110500|RES4-232-BRD||55001015
110500|RES4-232-CBL||55001017
110500|RES4-8WR-CBL||55001022
100593|RES-5.7-PL4||597007/00
110542|RES-5.7-PL4||A1970
100432|RES-5.7-PL4T||3LCD000000012
100593|RES-5.7-PL4T||597007/00
110329|RE-STOCKING FEE||50601397NR
101623|REWORK-AVALON/CETIL||504469
110196|RF-8TQ100PBF||321-406-005
101218|RFE43AC-1IW-D-000||D9764026
101007|RFE43AU-AIW-DNS||EQT12778
103705|RFF700Y-AIW-DNN||ELA50-30176
120164|RG12864A-BIW-V||DISPLA225
120164|RG12864A-BIW-V-020||DISPLA240
101826|RG12864C1-BIW-V||31074
100071|RG12864F-FHW-M||7100002034
100449|RG12864F-FHW-M||8444
103680|RG12864F-FHW-M||7100002034
103377|RG16032B-FHW-VBT-000||040703-OBS
103377|RG16032B-FHW-VBT-010||40703
100688|RG96||MV.ESP
102492|RGBOX3503X1-10||9726070IA06Z
102492|RGBOX3503X19||9726070IA06Z
102492|RGBOXIR-2CONTROL||9726070IA07X
110397|RGR-110||BB000008
110604|RGR-110||CP0102
130062|RH2A-16R-V||495
100593|RH3A-10R-V||581104/00
110329|RIC7113A4SCS||5060214030
103671|RICO-3288-A10-0001||169010
103671|RICO-3288-A11-0001||169010
100097|RK-170MS-R10||951000001
100753|RM08S||62301979
110590|RM3AF-16R-V-B||9439
100197|RMS-1-1||P007496
102674|ROCKY-058HV||1412 090299
150001|ROCKY-4786EV-RS-R41||RH16L-7200-0399
100511|ROHSCOMPLIANT30MMX10MM-5000||ETIROHS30X10
100143|RP1100-12F||AC05009
110519|RP1100-12F||AC05009
100143|RP1100-24F||AC05007
110519|RP1100-24F||AC05007
110592|RP1100-24F||5977
100190|RP1100-5F||140082
100816|RP30503S||1105
100143|RPR-110||AS01027
110155|RPR-110||4484
100495|RS205L-C-IT1||4CD01260004
104035|RS205L-C-IT1||4CD01260004
100816|RTADBOXSU6P-2||700048
101555|RTADBOXSU6P-2||3DIS01206
100197|R-TFEPIC-9457-0008||P11875
101555|RTPC104-X11TG1||3DIS01204
100816|RTPC121F1-R1-11TG1-C||703212
100816|RTPC185WF1-R1-18TG1-C||22280-OBS
100816|RTPC185WF1-R1-60003-C||702433
100816|RTUSB1830MEB||700391
101555|RTUSB1830MEB||3DIS01205
100684|RUT230_EU||500028
103853|RUT230_EU||200445329
100684|RUT230_WW||500028
104015|RUT23000E000||9101264
102581|RUT24000E000||12775
103827|RUT24000E000||1405030100054
102581|RUT240-EU||12775
103771|RUT500E81000||RUT500E810
101457|RUT500F81010||60580999000-GEN
100449|RUT500T80010||8870
103753|RUT500T80010||11791
120415|RUT500T80010||306274
100449|RUT9000410R0||11460
100197|RUT950_EU||P018534
103824|RUT950_EU||100427
101525|RUT950HG12C0||28152
101525|RUT955_EU||25940
103738|RUT955_EU||443447
102978|RUT955H7V020||800001643
101181|RUT955J7V020||MEC101_1067-J
101181|RUT955-WW-CA4T-DRM||MEC101_1163
100038|RV4A-10R-V||3800047
110196|RX12864D3-FHW||328300010
100161|RX12864H-FHW||46847
101284|RX12864H-FHW||800400085
102198|RX2004A-FHW||3508670
110356|S10K420||JVR-10N431K87-PAY
100991|S-1200B19-M5T1G||77.81771.154/00
102419|S-1313C26-M5T1U3||480584
104329|S-1313C26-M5T1U3||480584
100906|S-150-5||61801005
110574|S15-43-60-5-3C||1041600159000
110196|S29GL128N10TFI010||325-277-408
101181|S-35392A-I8T1G||UCS35392AI8
110385|S430T-HFA||VA99990000
100572|S5018C||207805
100022|S5018D||LCD3.5
101441|S5018D||EL.S1.0395
100500|S5026D-TR||65303 VI402
120142|S-5716ANDL1-M3T1U||233S5716ANDL1M3
100841|S5977D||0101.0210.06
120401|S5978C||1191
110459|S5T0167X01-D0B0SAM||335815
110574|S-661-208-049 REV B||I17A7058001M5
102419|S-812C33AMC-C2NT2G||297606 / 48099
104329|S-812C33AMC-C2NT2G||297606 / 48099
102419|S-812C37AMC-C2RT2G||48100
104329|S-812C37AMC-C2RT2G||48100
120061|S-812C37AMC-C2RT2G||48100
140008|S-8242AAD-M6T2GZ||277286
140008|S-8242AAD-M6T2GZ+||277286
140008|S-8242BAC-I8T1G||277293
140008|S-8242BAM-I8T1G||66132
104032|S-8261ABBMD-G3BT2U||2049045
100571|S-8353A33MC-IQST2U||P-E00118
102419|S-8353A33MC-IQST2U||48537
104329|S-8353A33MC-IQST2U||48537
101219|S-8353D30MC-IUPT2G||M370151
101219|S-882Z24-M5T1G||M370150
110414|S8-COMM||BDSENSEAIRS8
110436|SA5.0CA-T/A||302104
101623|SATA-SATAP/26||10118008
101623|SATA-SATAP/50||10118008
110590|SB03-48-12S||MP026-01-0016
100197|SBC84823VGA-Z510PT||P7564
101225|SBU100-111||CPTOPFACD0002
100008|SC20ESATEA-8GB-STD||PR/02265
100197|SC290N4-MPC||P10539
100197|SC2B0N4-N4||P10434
110574|SC330N4-MC||3170403920100
110574|SC330N8-MC||3170403920100
110500|SC402S||55001096
110500|SC802S||55001097
110248|SCN-03-1||110000004254
110248|SCN-03-2||110000004255
110248|SCN-03-3||110000004256
102689|SCN-A5-FLT15.0-Z01-0H1-R||T-AD-PCA6571
130081|SC-R341-C6554||AELRODE35000
130081|SC-R341-C6555||AELRODE35001
110010|SDD-425-96||EL725472241
100449|SDN10-24-100C||7579
102224|SDN10-24-100C||EC-9161
103853|SDR_METAL||200445329
101488|SDS-030A12||7007MEN001
100125|SDS-030B12||741651
100017|SDS-035A05||7007MEN002
100017|SDS-035A12||7007MEN001
100816|SDS-035A12||1222
101488|SDS-035A12||7007MEN001
100816|SDS-035A24||5544
100816|SDS-035B12||1134
100418|SDS-035C12||162.0014.00
100418|SDS-035C18||162.0003.00
120359|SDS-050L-05||551012
101488|SDS-060B24||7007MEN008
101063|SDS-075L-24||AF0000-SDS075L24
100816|SDU-150BD2||1186
100593|SEC1503C||711021/00
100197|SENSOR-TOUCH19CAP/3M||P7986
104176|SERVICE-2J0802-050-P4Q||ZCBEXTANT06
104176|SERVICE-2J0802-090-P4Q||ZCBEXTANT13
104176|SERVICE-2J0802-121-P4Q||ZCBEXTANT15
104176|SERVICE-2J0802-301LL195||ZCBEXTANT18
100168|SERVICE-DLC1040-EPELSA||00119019700-SERVICIO
103316|SERVICE-DLC1040-EPELSA||000119019700-SERVICIO
100168|SERVICE-DLC1210-EPELSA||000119018500-SERVCIO
103316|SERVICE-DLC1210-EPELSA||000119018500-SERVCIO
100168|SERVICE-DLC1500-EPELSA||00119019300-SERVICIO
103316|SERVICE-DLC1500-EPELSA||00119019300-SERVICIO
100168|SERVICE-DRIVERLED-EPELSA||000119052171-SERVICIO
103316|SERVICE-DRIVERLED-EPELSA||000119052171-SERVICIO
100168|SERVICE-JNF9C-EPELSA||000119016700-SERVICE
103481|SERVICE-JNF9C-EPELSA||000119016700-SERVICE
103481|SERVICE-JNP93V21900-EP-NA||000119016710-SERVICE
100168|SERVICE-JNP93V2G-1900-EP||119016760
103481|SERVICE-JNP93V2G-1900-EP||000119016760-SERVICE
103481|SERVICE-JNP93V2G-2930-EP||000119016740-SERVICE
100168|SERVICE-JNP93V4G-1900-EP||000119016770-SERVICE
103481|SERVICE-JNP93V4G-1900-EP||000119016770-SERVICE
103481|SERVICE-JNP93V4G1900-EP-NA||000119016770-SERVICE
100168|SERVICE-JNP93V4G-2930-EP||119016750
103481|SERVICE-JNP93V4G-2930-EP||000119016750-SERVICE
100168|SERVICE-NLBTJ1900-EPELSA||000119016710-SERVICE
103481|SERVICE-NLBTJ1900-EPELSA||000119016710-SERVICE
103481|SERVICE-NLBTJ1900-EP-NA||000119016760-SERVICE
110574|SERVICIO-GESTION||6130000000
110067|SES779||1051307799014
101133|SF14BW-CMOS||6504-12406.4
101015|SF14COLOR-CCD||102007
101015|SFA040XS1-AV||102009
120111|SFA040XS1-AV||610663
110520|SFA040XS1-R||650401002
110520|SFA050DS7-OR||650401001
101169|SFA064DS1-AV||MHW-00617
110520|SFAV50-DS||650401001
101015|SFAV-FLY||102010
101169|SFAV-FLY||MHW-00618
100042|SFD064VT2-INVT-R||10DIS2800,0052
110574|SFD064VT4-VGA-R||1351400140100
101169|SFD104SL5-ADV-R||MHW-00571
101169|SFD104VT2-ADV||MHW-00615
110574|SFD121SL1-ADV-R||8208000000-00
101530|SFLVDS-CBL-R||AC008485
110574|SFS4000C-LF||1085324090000
120111|SFW070XS1-R||610664
110024|SG1525AJ||7370148
110067|SHD2183A||1051321839000
110067|SHD3153A||1041431539000
101058|SI-8401L||1920
100931|SIL05-1A31-71L||62990000
101181|SIL05-1A31-71L||KSSR05X1A01
100252|SIL05-1A72-71D||RE0477
100516|SIL05-1A72-71D||REL0129
110050|SIL05-1A72-71D||G2770101
110158|SIL12-1A72-71L||A0027252235
100071|SIL12-1A75-71L||4600000033
103680|SIL12-1A75-71L||4600000033
110155|SIM-TER-13||7352
100200|SIM-TER-19||973007016
100428|SIP05-1A67-76L||430
101726|SK-25||EQL000823
101554|SK-25F||9231
100009|SKD-M150-PC||6480373
100753|SKD-M150-PC||64803050
110155|SL-7||20924
100097|SLIDE-18||411SLIDE18
100097|SLIDE-24||AG861
150001|SLIMSATA-SATAP/100||RH66L-5101-X206
101623|SLIMSATA-SATAP/30||10118008
150001|SLIMSATA-SATAP/30||RH66L-5101-X187
150001|SLIMSATA-SATAP/50||RH66L-5101-X206_02
102863|SL-M2022/SEE||384010
110574|SLO1568-ENB-A01||1310501910000
110196|SMAJ30CA-TR||324-401-025
100197|SMARC-FIMX7-D-2G-E||P017240
100008|SMARTEVB-KIT||PR/02264
110196|SMBJ5.0C-E3-52||324-401-022
110490|SMD12-1A72-12L||10011
100969|SMDA15C-5||001ET100095
110024|SN54ALS04BJ||7376184
110024|SN54ALS08J||737619,3
110024|SN54ALS74J||737620.5
110024|SN54LS273J||7375590
110196|SN74AHCT595D||325-077-595
110024|SNJ54LS27J||7375844
110024|SNJ54LS373J||7376102
110566|SODIMM-128MB/DDR/2||07/INF.0074
103090|SODIMM-128MB/DDR/333||KJ11239
103022|SODIMM-128MB/DDR/400||EP01655
100816|SODIMM-1GB/D2/533||7681
100816|SODIMM-1GB/D2/667||6904
100816|SODIMM-1GB/D2/667/I||7681
103724|SODIMM-1GB/D3/1066/I||282160
100816|SODIMM-1GB/D3/800/I||9574
100816|SODIMM-1GB/D3/800/I-SAT||9574
103057|SODIMM-256MB/133||20030002
100816|SODIMM-2GB/D2/533||10971
100816|SODIMM-2GB/D2/533/K||6903
100816|SODIMM-2GB/D2/667/I||10971
100197|SODIMM-2GB/D3/1066||P13097
110574|SODIMM-2GB/D3/1066||3260100020000
100816|SODIMM-2GB/D3/1066/I||18963
110574|SODIMM-2GB/D3/1066/I||305051120000
100816|SODIMM-2GB/D3L/1066/I||18963
100816|SODIMM-2GB/D3L/1066/I-SAT||400566
102436|SODIMM-2GB/D3L/1333/I||40009135
103154|SODIMM-2GB/D3L/1333/I||IP.RAM01
102436|SODIMM-4GB/D3L/1333/I||40009139
102689|SODIMM-4GB/D3L/1333/I||T-MEM-DDR-4GBSO
104113|SODIMM-4GB/D3L/1600/I||AAEON_4GRAM
100816|SODIMM-4GB/D3L/1600/I-SAT||23006
110329|SOLDER DIP CHG||50601540NR
100676|SOPORTE-TFT-CAR||108999137
100197|SOPORTE-TOUCH-CAP19||P2222
100816|SP02||3282
110196|SP2525A-1||325-711-158
100653|SP602524H||2HJ002A
100800|SP802512H||68602
100009|SP802512H-KIT||2340321
100753|SP802512H-KIT||IA6720014E
101067|SP802512H-KIT||5061100001
100428|SP802524H||3560
100009|SP922512H-KIT||6720014E
100753|SP922512H-KIT||IA6720014E
100911|SP922512H-KIT||145000
110524|SPD-B30-05||700109798
100983|SPD-B30-12||6011000001
101006|SPP-AS22||963
100604|SPP-C044||99-STD1125-E
100949|SPP-F044||108100004
100009|SPP-F065-A||64801473
100937|SPP-F065-A||64801473
100143|SPS-025-12||AC05061
100816|SPS-025-12||17188
101015|SPS-025-12||102011
101438|SPS-025-12||9095204
101486|SPS-025-12||M00956
101526|SPS-025-12||EFALSP025121
110058|SPS-025-12||FASPS02512
120053|SPS-025-12||5000048
120111|SPS-025-12||211622
120188|SPS-025-12||13180000
120359|SPS-025-12||550056
120411|SPS-025-12||9020
100538|SPS-025-15||1005350
100774|SPS-025-15||FUE0000001
101257|SPS-025-15||PN05214
140005|SPS-025-15||4310
100143|SPS-025-24||AC05069
100538|SPS-025-24||1005351
101418|SPS-025-24||CFUE14
101438|SPS-025-24||9095203
101488|SPS-025-24||7007KEY017
101746|SPS-025-24||60110086
102047|SPS-025-24||CFUE14
120028|SPS-025-24||V0310050
120111|SPS-025-24||211623
120282|SPS-025-24||11211013
120411|SPS-025-24||9045
120028|SPS-025-24Q||V0310050
100143|SPS-025-3.3||AC0563
100143|SPS-025-48||AC05060
101413|SPS-025-48||M000004
140005|SPS-025-48||4665
100001|SPS-025-5||85236-OBS
100013|SPS-025-5||SPS255
100143|SPS-025-5||AC05062
100418|SPS-025-5||162.0006.00
100593|SPS-025-5||596168
100816|SPS-025-5||4333
101418|SPS-025-5||CFUE3
101526|SPS-025-5||EFALSP025051
102047|SPS-025-5||CFUE3
100469|SPS-025-7.5F||FA0009025
100768|SPS-025-7.5F||FA0009025
100001|SPS-035-05||16031
100017|SPS-035-05||7007KEY001
101488|SPS-035-05||7007KEY001
110592|SPS-035-05||5408
100001|SPS-035-12||85162
100017|SPS-035-12||7007KEY008
100455|SPS-035-12||22025
101140|SPS-035-12||MIS-83512
101488|SPS-035-12||7007KEY008
101526|SPS-035-12||EFALSP035121
101858|SPS-035-12||810102110
110592|SPS-035-12||6401
120411|SPS-035-12||9060
100538|SPS-035-15||1005349
101526|SPS-035-15||EFALSP035151
100418|SPS-035-15M||162.0012.00
101088|SPS-035-24||0023474/2
103867|SPS-035-24||5513
120342|SPS-035-24||5513
100816|SPS-035-D1||16093
101525|SPS-035-D4||29346
100007|SPS-050-15||2495260
100017|SPS-060-05||7007KEY002
101088|SPS-060-D2||0023474/1
100007|SPS-060-T2||2495173
100832|SPS-060-T2||EC1004
100832|SPS-060-T4||EC1005
100001|SPS-070-12||45073
120411|SPS-070-24Q||9026
100001|SPS-075-12||45073
100455|SPS-075-12||22057
101486|SPS-075-12||M01013
120111|SPS-075-12||211625
120411|SPS-075-12||9065
100017|SPS-075-24||7007KEY014
100469|SPS-075-24||FA0024075
100768|SPS-075-24||FA0024075
100832|SPS-075-24||EC1249
100980|SPS-075-24||VF24
101088|SPS-075-24||0023474/3
101140|SPS-075-24||MIS-S75-24
120282|SPS-075-24||11211010
100418|SPS-075-7.5||162.0005.00
100007|SPS-100-12||2495955
100631|SPS-100-24Q||AE/FL-8
110279|SPS-100-24Q||AE/FL-8
101257|SPS-100P-12||PN08349
101257|SPS-100P-24||PN03381
101418|SPS-100P-24||CFUE70
101257|SPS-110-12||PN08350
101488|SPS-110-12||7007SUN003
102007|SPS-110-12||ZZZMSZSPS11012
102132|SPS-110-12||27114
120111|SPS-110-12||211627
120411|SPS-110-12||9070
100001|SPS-110-24||16039
100111|SPS-110-24||51S100F24
101142|SPS-110-24||22121
101486|SPS-110-24||M03470
110592|SPS-110-24||5977
120111|SPS-110-24||211628
120111|SPS-110-24-NO-ROHS||211628
120411|SPS-110-28||9028
101219|SPS-120P-24||M430008
140005|SPS-120P-24||4306
101486|SPS-150P-12||M03475
101701|SPS-150P-12||3285
102120|SPS-150P-12||90003814
120111|SPS-150P-12||211654
101992|SPS-150P-24||90609
120411|SPS-170P28||9030
101067|SPS-210-12||5044000022
120411|SPS-220P-27||9031
120111|SPS-230P-24||211642
120053|SPS-240P-05||V.25066
101659|SPS-240P-24||T-00050
120111|SPS-240P-24||211642
101486|SPS-320P-12||M03056
120411|SPS-320P-30P||9032
100001|SPS-375-24||16091
140005|SPS-375-36||6390
140005|SPS-375-48||6421
120282|SPS-G015-12||11211015
101555|SPS-G050-D1||3FAL02201
100143|SPS-G050-T1||AC05072
101594|SPS-M60-D1||M 168943
101413|SPS-S060-24||M000002
101555|SPS-S060-24||3FAL01905
110196|SPT0406A-680K-6||378-201-131
100558|SP-T2A-F-20PPM-12.5PF||XL0272
140043|SP-T2A-F-20PPM-6PF||1ELE181
100631|SPU12C-104||AE/FL-15
101594|SPU12C-104||M 9970
110007|SPU12C-104||MOI00023
100001|SPU12C-105||45079
100221|SPU12C-105||5916-00-00
110459|SPU12C-105||942080.0-019
100197|SPU-150-D2||P3001
110155|SPU45E-302-TELDAT||9665
103826|SPX-6160P1||590037
120115|SPX-6160P1||590037
110279|SR160-F||D-S160
101388|SR2||9000000000019
110155|SR3YP-230B-E||3111
110436|SR3YP-230B-E||590002
110459|SR3YP-230B-E||303320
110490|SR3YP-350T-E||8186
100858|SR3YP-600A||7120000600
100063|SR3YP-90A||9530009
100179|SR3YP-90A||906000053
100510|SR3YP-90A||906000053
110436|SR3YP-90A||590000
110438|SR3YP-90A||ELJ10014
101918|SR4G008||129-2010
120333|SR4G013||701494501
103447|SR4I052||217C000000002
101918|SR4L034-L||129-2016
120333|SR4L034-L||701494601
101284|SR4L034-R||900100224
101918|SR4L034-R||129-2017
103447|SR4L034-R||217C720000002
100449|SR4W030-100||15420
100102|SR4W035||G310791
120053|SR4W035||9042086
100631|SR5||ITGSZ
101137|SR7805-05W||CI_PT78ST105H
100428|SR7805-12W||I17303
110448|SR7810-12W||32050
110436|SR7810-12WL||372253
110490|SRCW004||18520
102229|SR-D1A-C||AC0000000004
100883|SREL036-IPP||360340220
100883|SREL036-IPP-W||360340225
100290|SRF2I019-100-MMCXST||AN433
100449|SRF2I019-200||15417
100449|SRF2W021-050||14819
100449|SRF2W021-100||15396
102340|SRFC011-100||WZ00000182
110574|SRFC011-100||1300105460300
110574|SRFG017-100||1300105460200
101918|SRFI028-200||129-2015
103971|SRFL029-100||210016
110436|SRM7810-05W||372254
110196|SRX5649||364-000-009
110436|SRYH-230L||590001
100893|SRYH-350L||5047
110438|SRYH-470L||1002012291
120061|SRYH-470L||15779
110477|SRYH-75L||83000001
110438|SRYH-90L||ELJ10010
120061|SRYH-90L||15778
130062|SRYH-90L||695
110277|SRYH-90L-E||P01CS000090L
100428|SS205LV||13543
100428|SS205-V4+LV||I13543
100428|SS205-V4-LV||I13543-OBS
110469|SS-311515-26||MPCNT027
110469|SS-611515-NF-P-26||MPCNT028
100104|SSD1906QT2||28MSD1906-V
100773|SSD1906QT2||30SMD0057
120362|SSD1906QT2||2271
120406|SSD1906QT2||CIRI S103
100102|SSD1921QL12||G310211
100495|SSD1926QL9||4CU06521926
100508|SSD1926QL9||ART00000850001002
104035|SSD1926QL9||4CU06521926
100004|SSD1963QL9||315987
100139|SSD1963QL9||800621960
110604|SSD1963QL9||80050
100969|SSP-T6-20PPM-12,5PF||102CI310003
101181|SSP-T7-F-12.5PF 20PPM||YN32K7Y0101
102419|SSP-T7-F-12.5PF 20PPM||021_01
120338|SSP-T7-F-12.5PF 20PPM||8020201-0
130039|SSP-T7-F-12.5PF 20PPM||6001002I5S
102419|SSP-T7-F-20PPM-7PF||3012171
100500|S-T111B33MC-OGSTFG||64438 ST111B
100653|ST62T30BB6||3PD001A
110356|ST90T36-C6-A2||ST90-T36-A2
100849|S-TD40034B-00||25041011A
101017|STR-G6551||120074
101992|SUPER2EL-FS3528CW-24||466638
101992|SUPER2EL-FS3528WW-24||466639
101914|SUPEREL-FS5630-WW-24||90000279
100937|SW563N||6480354
101521|SWE008-RP||951600
100849|T/P25041010C||25041010C
100121|T0.04121.101||1033-00-00
110448|T2BFRB-1A||51278
100469|T2BFRB-BR||AM3332003
100768|T2BFRB-BR||AM3332003
101144|T2BFRB-BR||409027
101630|T2BFRB-BR||409027
100148|T2BFRG-1A||PUL/BFRG/V1A
110448|T2BFRG-1A||51272
100148|T2BFRG-2A||PUL/BFRG-/V2A
100538|T2BFRG-2A||PLS/101
110448|T2BFRG-2A||51273
100469|T2BFRG-BR||AM3332001
100768|T2BFRG-BR||AM3332001
101144|T2BFRG-BR||409025
101630|T2BFRG-BR||409025
100538|T2BFRR-1A||PLS/102
100148|T2BFRY-1A||PUL/BFRG/A1A
110448|T2BFRY-1A||51274
100469|T2BFRY-BR||AM3332002
100768|T2BFRY-BR||AM3332002
101144|T2BFRY-BR||409026
101630|T2BFRY-BR||409026
101015|T2BKRR-1B||102001
110448|T2BKRR-1B||51270
100148|T2BKRR-1B*STOP||PUL/STOP/SETA
110343|T2BKRR-1B*STOP||SETD40RJBF1
110448|T2BKRR-2B||51275
100469|T2BKRR-BR||AM3332101
100768|T2BKRR-BR||AM3332101
101144|T2BKRR-BR||409030
101630|T2BKRR-BR||409030
120222|T2BKRR-BR||150230
120222|T2PBB-1A||65-LAPULS001
120222|T2PBR-1B||150229
120222|T2PR2GN||150237
100148|T2SSR2B-1C||INT/T2SS/1C
110448|T2SSR2B-1C||51271
100469|T2SSR2B-BR||AM3333001
100768|T2SSR2B-BR||AM3333001
101144|T2SSR2B-BR||409033
101630|T2SSR2B-BR||409033
110448|T2SSR4B||51277
101678|T5-10W-2A||10187158
101678|T5-15W-3A||91000190
101864|T81200AC-840||91199
101995|T81200AC-860||893
101623|T8600AC-860||80160073-OBS
101726|T8600AC-860||622000003
101623|TA09CG82D1E02||80160073-OBS
101623|TA10DH82D1E02||80160073
100624|TA121ANN-MC||10012309
103636|TA-633R-V-T+R||3070330
110500|TBRC-121P3BU||55904027
110500|TBRC-121PAL-232||55904026
110500|TBRC-121PAL-U||55904027
120222|TC-1B||150231
100469|TC-1C-FASTON||AM3335001
100768|TC-1C-FASTON||AM3335001
101144|TC-1C-FASTON||409031
101630|TC-1C-FASTON||409031
100469|TC-2A-FASTON||AM3335002
100768|TC-2A-FASTON||AM3335002
101144|TC-2A-FASTON||409032
101630|TC-2A-FASTON||409032
100469|TC-2B-FASTON||AM3335004
100768|TC-2B-FASTON||AM3335004
100469|TC-2C||AM3335003
100768|TC-2C||AM3335003
100125|TC50PNN-PG||744240
110196|TC653CGVUATR||323-302-001
100042|TCC-176||10DIS2800.0033.999
101179|TD50PNN-TT||PROYECTO 0634
110196|TDA2030AV||324-401-004
150001|TECLADO-MINI-USB/KL||KTU0021
100969|TECNOBIT-217ME731027||T-0006.1
100197|TF-EPIC-9457-A10||P8117
100197|TF-EPIC-9457-A11/RNDR||P9841
100197|TF-EPIC-9457-A11-01||P9827
