code;name;planned_revenue;probability;partner_id;agent_id;team_id;date_deadline;priority;tag_id;campaign_id;medium_id;partner_name;street;street2;zip;city;state_id;country_id;phone;mobile;email_from;website;contact_name;description;type
OPPN-02425;Termostato control remoto;75.000;;PT18-0156;V-MFER;;17/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02426;Termostanto inteligente control remoto;18.000;;PT18-0156;V-MFER;;17/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02427;TELEGESTION DE LUMINARIAS DE EXTERIORES;32.500;;103776;V-AVAC;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02429;CONEXION WIFI IMPRESORA 3D;17.000;;103687;V-AVAC;;08/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02430;NINGUNO;708;;104064;V-BNC-SUR;;03/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02431;LOCALIZACION Y MONITORIZACION DEL GANADO;21.450;;103975;V-AVAC;;03/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02432;CONECTIVIDAD 4G PARA VIDEOCAMARA Y VIDEOCONFERENCIA;33.180;;103956;V-APOVEDA;;05/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02433;Contenedores de Residuos;3.812,50;;101915;V-BNC-NORT;;04/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02434;REGULADORES DE TRAFICO;8.990;;150109;V-BNC-SUR;;08/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02436;CONCENTRADOR PARA TELEGESTION DE FAROLAS;5.100;;110158;V-AVAC;;27/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02437;MULTIPLEXOR MAQUINA VENDING;11.000;;102340;V-AVAC;;19/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02438;NEMOS N200 - ANTENA;4.880;;102038;V-DMART;;22/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02439;CONTROL DE ACCESOS;1.000;;103935;V-AVAC-AN;;24/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02440;GPS VEHIULOS;1.800;;110574;V-MFER;;08/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02441;Contadores eléctricos en Ucrania / Cliente: BIS;22.800;;104119;V-IGAR;;07/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02442;Sensor de temperatura / Cliente final: Iberdrola;930;;104119;V-IGAR;;28/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02443;KIOSKOS MIAMI;23.760;;103992;V-MFER;;22/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02444;CARGADOR VE DE PARED (COCHE);0;;PT18-0162;V-HLAMA;;04/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02445;MOTO TRIAL;523.000;;PT15-0217;V-HLAMA;;11/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02446;EQUIPO PARA AGRICULTURA CONOCIMIENTO GPS;16;;103834;V-XAND;;19/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02448;Aeropuerto Turquia;50.700;;103340;V-ANEIL;;19/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02449;Programador - Decodificador;3.840;;103786;V-IGAR;;01/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02450;Campaña adquisición de datos;11.200;;110572;V-ANEIL;;;;;;;;;;;;;;;;;;;;
OPPN-02451;APLICADORA DE ETIQUETAS;11.325;;120333;V-DMART;;11/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02452;COMUNICACION DOMOTICA;12.500;;103956;V-APOVEDA;;24/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02453;PISTOLA SOLDADOR INALAMBRICA;14.250;;103638;V-AVAC-AN;;02/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02454;P65 / S65 ILUMINACION TUBO LED;3.900;;101948;V-BNC-NOR2;;08/05/2019;;;MKG0320-2018;Accion Marketing;HUSSMAN KOXKA, S.L.;POL. IND. LANDABEN;CALLE A, S/N;31012;PAMPLONA;NAVARRA;ES;948 188 100;;juancarlos.irigoyen@krefgroup.com;05/04/2018;09/04/2018;PROSPECCIÓN MERCADO FRIO INDUSTRIAL;
OPPN-02455;THEOS 2;107.500;;110285;V-CGAR-CE;;29/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02456;GNSS  - SINCRONIZACION  MÁQUINAS;9.705;;100932;V-DMART;;16/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02457;CERRADURAS CON NB IoT;8.500;;104131;V-APOVEDA;;24/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02459;Pc embedded gestión integración;11.060;;102468;V-ANEIL;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02460;Equipos expendedores de ambientador;12.700;;104057;V-ANEIL;;02/08/2018;;;;;;;;;;;;;;;;;;
OPPN-02461;Monitorizacion Voz;8.920;;104133;V-MFER;;06/09/2019;;;;Proveedor;MANTICA SOLUTIONS;AVDA DE LA INDUSTRIA, 4;;28100;ALCOBENDAS;MADRID;ES;;682 29 06 19;alejandro.hernandez@mantica-solutions.com;12/07/2018;13/07/2018;;
OPPN-02462;Panel PC marino - Cliente final: Astillero noruego;9.752,96;;104096;V-IGAR;;12/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02463;MIGRACIÓN 3G A 4G LATINOAMERICA...TERMINALES TELEFONICOS;31.080;;101378;V-XAND-AR;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02464;Simulador CNC;8.960;;120013;V-BNC-NORT;;22/08/2018;;;;;;;;;;;;;;;;;;
OPPN-02465;DISPLAY FORMATO PEQUEÑO PCAP COMPATIBLE CON RASPBERRY PI;21.740;;100604;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02466;ANALIZADOR DE SANGRE PARA ESTÉTICA;9.216;;104033;V-XAND;;28/08/2018;;;;;;;;;;;;;;;;;;
OPPN-02467;Rack control Metro Bilbao (PC industrial AAEON);5.420;;104163;V-IGAR;;03/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02468;PROYECTO: DRIVER LED  120W;146.400;;101948;V-BNC-NORT;;05/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02469;GNSS REDUCIDO TAMAÑO;18.000;;104063;V-APOVEDA;;13/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02470;ETIQUETA ANTIFRAUDE VOID - SUNTRACK;12.200;;101181;V-DMART;;31/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02471;CONTROL VOZ LTE;59.000;;104133;V-MFER;;08/02/2019;;;;Proveedor;MANTICA SOLUTIONS;AVDA DE LA INDUSTRIA, 4;;28100;ALCOBENDAS;MADRID;ES;;682 29 06 19;alejandro.hernandez@mantica-solutions.com;12/07/2018;13/07/2018;;
OPPN-02472;Electrodomestico Domotico;181.000;;102419;V-DMART;;16/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02473;Kit control paneles solares;0;;103936;V-ANEIL;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02474;Contenedor Compactador de Reciclaje;4.225;;104168;V-BNC-NORT;;24/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02475;Botellero Vino alta gama (FINSA);422.500;;104168;V-BNC-NORT;;12/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02476;Mejora programador PG-6010;17.550;;103786;V-IGAR;;24/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02477;DISPOSITIVO DE AYUDA CONTRA LA VIOLENCIA DE GENERO;10.620;;103623;V-BNC-CENT;;25/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02478;INDUSTRIAL;12.700;;102000;V-XAND;;03/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02479;Comunicación dispositivos ADN dentro del vehículo;2.140;;103301;V-BNC-NOR2;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02480;Maquinas de Nebulizar;5.160;;104137;V-BNC-EST2;;25/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02481;ANTENA TIPO PALO CONECTOR SMA PARA MODULO M95;750;;104102;V-XAND-AR;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02482;Kit Placa Pc para variación Panel Pc;41.100;;100027;V-ANEIL;;18/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02483;"Substitución pantalla 15"" por obsolescencia";124.400;;100392;V-ANEIL;;05/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02484;CONECTIVIDAD (ACCESORIO);81.500;;100684;V-BNC-EST2;;05/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02485;Pc emebedded para nuevo diseño parkimetro;38.520;;102275;V-ANEIL;;31/07/2018;;;;;;;;;;;;;;;;;;
OPPN-02486;Impresora kiosko para nuevo diseño parkimetro;24.600;;102275;V-ANEIL;;13/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02487;SINCRONIZACION BALIZAS DE SEÑALIZACION;3.075;;103386;V-BNC-NOR2;;10/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02488;SENSOR DE NIVEL, NUEVA VERSIÓN;31.500;;101976;V-BNC-EST2;;04/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02489;ACTUALIZACIÓN TECNOLOGIA A NB IoT;2.500;;100354;V-APOVEDA;;15/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02490;SENSOR NIVEL (EN PRODUCCIÓN);24.000;;101976;V-BNC-EST2;;04/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02491;Pc embedded para prototipos;7.350;;103070;V-ANEIL;;01/08/2018;;;;;;;;;;;;;;;;;;
OPPN-02492;DASH BUTTON - Cliente final: SALTOKI / OKSOL (Orkli);49.800;;103889;V-DMART;;17/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02493;VARIOS EQUIPOS;10.710;;100187;V-XAND;;25/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02494;ANTENA PROYECTO NIMBUS REMOTE;205;;100615;V-XAND;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02495;BLE PARA TAXÍMETROS E IMPRESORAS;2.800;;110131;V-XAND-AR;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02496;Nuevo diseño máquinas Autoventa - Nuevas estaciones 4.0 Metro Madrid;43.530;;120060;V-IGAR;;10/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02497;Cpu para nuevo modelo de máquina;0;;100694;V-ANEIL;;23/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02498;Concurso policia Madrid;5.564,25;;100524;V-ANEIL;;27/08/2018;;;;;;;;;;;;;;;;;;
OPPN-02499;Placa Pc nueva para diseño máquina;9.250;;101655;V-ANEIL;;10/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02500;"Bus Eléctrico Inteligente (BEI) Vitoria - Monitores táctiles 10,4""";14.760;;120060;V-IGAR;;10/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02501;"Pasos Metro Madrid con monitor de 10,1""";70.000;;120060;V-IGAR;;26/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02502;Routers para conectividad en equipos remotos;4.900;;104085;V-ANEIL;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02503;;0;;100392;V-ANEIL;;;;;;;;;;;;;;;;;;;;
OPPN-02504;ERROR EN APERTURA ON. RESERVO PARA FUTURAS;0;;110285;V-CGAR-CE;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02505;VERSIÓN BRASWELLAUTOFUEL;1.138.360;;100816;V-JCVAZ;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02506;RELEE REED PROYECTO SBOX PARA BMW;822.400;;101432;V-XAND;;;;;;;;;;;;;;;;;;;;
OPPN-02507;SISTEMA ANTIINTRUSION PERIMETRAL LOW ENERGY;36.250;;103349;V-AVAC-AN;;24/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02508;"Bus Eléctrico Inteligente (BEI) Vitoria - TFT 7"" para poste de recarga";3.465,28;;120060;V-IGAR;;10/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02509;Instalación RUT950 en las máquinas;27.300;;PT18-0193;V-APOVEDA;;07/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02510;GPS SEGUIMIENTO PARA BOYA DE PESCA;2.975;;104153;V-BNC-NORT;;19/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02511;AM400;0;;110574;V-MFER;;11/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02512;GPS PARA SINCRONIZACION + LORA (Proyecto Interno);3.075;;120316;V-DMART;;04/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02513;RECUPERADOR PARA LA CALIDAD DEL AIRE EN EDIFICIOS;11.800;;103370;V-AVAC;;03/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02514;Consumo anual routers Teltonika - Davantel;6.961,60;;104181;V-IGAR;;02/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02515;PUPITRE CONDUCTOR;98.520;;110574;V-MFER;;;;;;;;;;;;;;;;;;;;
OPPN-02516;"PANEL PC 10.1""";5.800;;103589;V-XAND;;04/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02517;SEGUIMIENTO TRAFICO;8.990;;104004;V-BNC-SUR;;06/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02518;CONTROL DE CABECERAS PARA LUMINARIAS;11.190;;103990;V-AVAC;;03/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02519;Tótem de información en carril bici (bidegorri);2.860;;104181;V-IGAR;;13/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02520;EQUIPO BAJO COSTE PARA COOPERATIVAS;16.025;;101623;V-AVAC;;19/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02521;Equipo portátil para supervisar redes de baja tensión. Proyecto EPSA 404.10 / Cliente final: Iberdrola;2.661;;103726;V-IGAR;;23/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02522;UPS - SAI;263.100;;103386;V-BNC-NOR2;;14/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02523;;24.500;;103671;V-MFER;;18/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02524;MEXICO;57.771;;110574;V-MFER;;08/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02525;i-KONTROL;18.480;;103826;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02526;MEDICIÓN DE LA CALIDAD DEL DEPORTE;22.500;;103829;V-AVAC-AN;;12/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02527;PANEL INFORMATIVO RENFE;29.158,35;;100543;V-APOVEDA;;10/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02528;Metro de Barcelona;4.325;;103768;V-ANEIL;;13/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02529;Módulos de I/O para máquinas nuevas;6.900;;102275;V-ANEIL;;10/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02530;Placas Pc para recambios;18.420;;100027;V-ANEIL;;15/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02531;Cargador Vehículo Eléctrico;26.700;;104158;V-BNC-EST2;;30/10/2018;;;;Personal;GNRGY SMART GRID SL;Cl Guitard Num.76 P.at Pta.3;;8014;BARCELONA;BARCELONA;ES;;622662262;josepp@Gnrgy.com;12/09/2018;12/09/2018;;
OPPN-02532;ARIANE 6 S-BAND TRANSMITER;20.000;;110329;V-CGAR-CE;;25/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02533;EQUIPO ALIMENTADO A PILAS - DISPLAY DE BAJO CONSUMO;0;;101182;V-BNC-NOR2;;07/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02534;Sistemas de control - Instalaciones en Portugal finales 2019 / Cliente final: EDP;12.826;;PT17-0132;V-IGAR;;14/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02535;PROYECTO ILUMINACIÓN;37.375;;104129;V-BNC-EST2;;22/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02536;"Panel Pc 15""";11.500;;100678;V-ANEIL;;06/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02537;Router para conectividad máquinas;5.791,80;;102275;V-ANEIL;;20/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02538;Control tréfico gente exterior McDonalds;3.024;;103768;V-ANEIL;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02539;KOREAN AEROSPACE AGENCY (KAI) SAR SATS;40.000;;110329;V-CGAR-CE;;25/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02540;33 pasos / Cliente final: Euskotren;8.887,60;;120060;V-IGAR;;27/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02541;EQUIPAMIENTO PARA COOPERATIVAS;11.500;;101623;V-AVAC;;19/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02542;CENTRAL DOMOTICA ALTO NIVEL;22.160;;103030;V-AVAC-AN;;26/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02543;Datalogging - Alumbrado público (proyecto en España);13.909,50;;104161;V-IGAR;;08/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02544;Sensores Construccion - CLIENTE FINAL: CELSA;17.550;;104127;V-BNC-NOR2;;26/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02545;SISTEMA SEGUIMIENTO TRAFICO CON TECNOLOGIA CATM1;9.075;;102245;V-XAND;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02546;EQUIPAMIENTO COOPERATIVAS;9.825;;101623;V-AVAC;;25/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02547;ANTENA 4G PARA EC21 EN CARGADOR..VENTA CRUZADA;2.440;;101042;V-XAND;;28/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02548;VENTA CRUZADA CON BC95-G;180;;103974;V-XAND;;07/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02549;CONTROL DE LA PRESION DEL AGUA EN TUBERIAS;8.100;;104007;V-AVAC;;25/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02550;DOTACION DE WiFi BT EN DISPOSITIVOS;6.000;;103584;V-APOVEDA;;24/09/2019;;;;;;;;;;;;;;;;;;
OPPN-02551;Conectividad para placa Odroid;19.600;;PT17-0225;V-ANEIL;;28/09/2018;;;;;;;;;;;;;;;;;;
OPPN-02552;"62 monitores 29,3"" para marquesinas de autobús";46.031,90;;103827;V-IGAR;;28/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02553;"70 monitores 22"" para marquesinas de autobús";43.064,70;;103827;V-IGAR;;28/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02554;TWASTE 04 - Medidor distancias por ultrasonidos;8.000;;102299;V-DMART;;03/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02555;NEW SPACE NON DISCLOSED;20.000;;100969;V-CGAR-CE;;09/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02556;Hmi para máquinas impresión 3d;14.000;;104079;V-ANEIL-AR;;22/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02557;NUEVA IMPRESORA;9.750;;103824;V-XAND-AR;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02558;DESARROLLO INICIATIVA MUNICIPIOS CORDOBESES;13.200;;103647;V-APOVEDA;;12/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02559;Display para mando máquinas ONA;2.616;;120019;V-IGAR;;23/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02561;CONTROL DE FLOTAS;2.062,50;;PT15-0321;V-BNC-NORT;;27/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02563;ACTUALIZAR SU COMUNICACIÓN DEL UC20 AL BG96;7.285;;100449;V-APOVEDA;;16/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02564;Cambio Placa Pc actual por placa Pc industrial;15.300;;104031;V-ANEIL-AR;;08/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02565;Impresora para substitución actual;10.500;;103805;V-ANEIL-AR;;21/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02566;Alternativa a módulos ADAM de Advantech;8.287;;102264;V-IGAR;;08/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02567;LECTURA CONTADOR - GAS;73.400;;100008;V-DMART;;04/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02569;Telecontrol  de Gruas - Danfoss Power Solutions Telecontrol Sl.;6.750;;103826;V-DMART;;16/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02570;NO DAN INFORMACION;79.562,50;;110574;V-MFER;;09/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02571;FASTPKR;0;;103912;V-BNC-EST2;;10/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02572;PROYECTO:  miniPCIe  / M.2 en LTE  - DRON;20.350;;101925;V-DMART;;08/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02573;CIVIL UAVs INITIATIVE - Control  de Boyas  para Pesca (Boyas y Drones);10.500;;101732;V-BNC-NORT;;27/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02574;Datalogger;4.175;;101732;V-BNC-NORT;;27/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02575;Flyingthing Surf - Tabla de surf con GNSS;7.150;;101732;V-BNC-NORT;;24/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02576;"Pantalla 8"" para equipo buses";21.171;;103805;V-ANEIL-AR;;09/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02577;"Pantalla 4,3"" para máquina en bses";12.900;;103805;V-ANEIL-AR;;09/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02578;;0;;103805;V-ANEIL-AR;;;;;;;;;;;;;;;;;;;;
OPPN-02579;Impresora para substitución modelo Sk1 actual;25.400;;104237;V-ANEIL-AR;;21/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02580;Impresora para máquina accesos;14.250;;104237;V-ANEIL-AR;;27/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02581;Gestión humidificadores para mantenimiento;22.000;;104057;V-ANEIL;;09/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02583;TRANSFORMADOR PLANAR;40.000;;100209;V-APOVEDA;;19/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02584;Estación Remota gama media (W2RTU);2.475;;101983;V-DMART;;15/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02585;CAMBIO PC EMBEDDED POR PC A MEDIDA;13.000;;104185;V-APOVEDA;;06/03/2019;;;;Web Monolitic;Sorma ibérica;Polígono Industrial Spi 2. Parcela 5;;46530;PUÇOL;VALENCIA;ES;;;depelectronico@sormaiberica.es;24/07/2018;25/07/2018;;
OPPN-02586;SEGUIMIENTO TRAFICO;0;;103942;V-XAND;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02587;MÁQUINAS AGRÍCOLAS. CONOCER TECNOLOGIA. PRUEBAS EN EQUIPOS;241,75;;103834;V-XAND;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02588;MIGRACIÓN DE 3G A 4G EN NUEVOS EQUIPOS.;2.021;;103942;V-XAND;;12/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02589;WIFI EN TERMINALES TELEFONICOS PARA LATINO AMERICA. ASOCIADO CON MÓDULO EC21;5.600;;101378;V-XAND-AR;;30/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02590;Equipo demostrador IoT HUB;0;;102888;V-BNC-ESTE;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02591;ACTUALIZAR A TECNOLOGIA NB IOT;8.500;;101080;V-APOVEDA;;29/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02592;Pc embedded para máquina nueva;8.720;;104079;V-ANEIL-AR;;11/12/2018;;;;;;;;;;;;;;;;;;
OPPN-02593;IMPLANTACIÓN WIFI;1.650;;130062;V-APOVEDA;;04/06/2019;;;;;;;;;;;;;;;;;;
OPPN-02594;ACTUALIZACIÓN SISTEMAS INUSTRIALES;14.250;;102581;V-APOVEDA;;31/05/2019;;;;;;;;;;;;;;;;;;
OPPN-02595;SISTEMA ALIMENTACIÓN PLACA DE CONTROL;3.400;;103612;V-APOVEDA;;12/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02596;SUSTITUCIÓN MEANWELL;5.500;;101080;V-APOVEDA;;12/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02597;CONTENEDORES DE BASURA  NBIOT / 2G  (CLIENTE FINAL: DORLET);8.300;;120010;V-DMART;;17/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02598;POSICIONADOR CABINA;45.900;;102052;V-AVAC;;02/04/2019;;;;;;;;;;;;;;;;;;
OPPN-02599;"Tablets rugerizadas AAEON 10,1""";18.276,80;;104262;V-IGAR;;31/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02600;DRONES SMART CITY;4.250;;104171;V-AVAC;;04/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02601;SONÓMETRO;990;;100454;V-BNC-EST2;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02602;SONÓMETRO;990;;100454;V-BNC-EST2;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02603;SONÓMETRO;990;;100454;V-BNC-EST2;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02604;SONÓMETRO;1.950;;100454;V-BNC-EST2;;07/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02605;MONITORIZACION Y GESTION DEL GANADO;13.800;;104148;V-AVAC;;03/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02606;COLCHON INTELIGENTE;4.125;;104021;V-AVAC;;18/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02607;DISPOSITIVO CONTROL TRAFICO;4.450;;104123;V-BNC-CENT;;03/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02608;Monitorización de caldera (SGC) / Cliente final: Leako;7.668;;PT18-0226;V-IGAR;;08/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02609;"CAFETERA QUALITY ESPRESSO CON VARIOS DISPLAYS 4,3""";4.965;;100393;V-XAND;;26/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02610;Control de Fusil de Asalto;5.500;;104141;V-MFER;;27/03/2019;;;;;;;;;;;;;;;;;;
OPPN-02611;;0;;104262;V-IGAR;;19/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02613;Reanibex 100 (DEA público) - Cliente final: OSATU;3.055;;101802;V-BNC-NOR2;;19/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02615;SENSDUMPSTER - (2G);27.400;;103551;V-DMART;;17/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02616;COMUNICACIÓN LTE ALTA VELICIDAD;2.975;;100543;V-APOVEDA;;29/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02617;COLOMBIA;625.000;;102451;V-MFER;;18/07/2019;;;;;;;;;;;;;;;;;;
OPPN-02619;Dispositivo Portátil envío alarmas y posición GPS para trabajadores;420;;103431;V-BNC-NORT;;22/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02620;DATALOGGER 2G - Coollogger;4.050;;103889;V-DMART;;30/01/2019;;;;;;;;;;;;;;;;;;
OPPN-02621;"Robin 1: Núcleo para la gestión de pantalla táctil 3,5"" (producto propio)";1.515;;PT17-0214;V-BNC-NORT;;06/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02622;Conectividad para sensores enterrados parking;70.000;;102750;V-ANEIL;;23/10/2018;;;;;;;;;;;;;;;;;;
OPPN-02623;DEPILADORA LASER;10.580;;101552;V-AVAC;;13/11/2018;;;;;;;;;;;;;;;;;;
OPPN-02624;DRONE DE RECONOCIMIENTO DE CULTIVOS;435;;103391;V-AVAC-AN;;06/02/2019;;;;;;;;;;;;;;;;;;
OPPN-02625;Adrià: Posicionamiento de recursos en campo abierto alimentados a baterías;1.706;;PT17-0214;V-BNC-NORT;;06/11/2018;;;;;;;;;;;;;;;;;;
