"location_id"|"product_qty"|"product_code"|"product_lot_id"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110627423"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110631284"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110629742"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110624453"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110631193"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110627399"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110624529"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110627431"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628835"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110631599"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630351"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110625591"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110622481"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110627068"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110623026"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630369"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630328"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110627092"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630385"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630294"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630427"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630344"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628686"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628041"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630898"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628256"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628298"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628199"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630856"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630971"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110630955"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628108"
"MONO/Stock"|"1"|"JM-LG05_TRACKSOLID"|"352670110628314"
"MONO/Stock"|"40"|"JNF894-3455"|""
"DEP/Stock"|"1"|"JNF9U-2930"|""
"MONO/Stock"|"150"|"JNLBTA-I1900-2L"|""
"DEP/Stock"|"1"|"JNLBT-I1900"|""
"MONO/Stock"|"82"|"JNLBT-I1900-2L"|""
"DEP/Stock"|"1"|"JNLBT-I1900-2L"|""
"MONO/Stock"|"1"|"JNP591D4-3160"|""
"MONO/Stock"|"1"|"JNP793D2-3160"|""
"MONO/Stock"|"1"|"JNP93-2930"|""
"MONO/Stock"|"3"|"JNP93V2-1900-EP"|""
"MONO/Stock"|"1"|"JNP93V2G-2930-EP"|""
"MONO/Stock"|"1"|"JNP93V4G-2930-EP"|""
"DEP/Stock"|"1"|"JR3128-1A"|""
"MONO/Stock"|"1"|"JR3328-DG2N"|""
"MONO/Stock"|"65000"|"K20102D-T-R"|""
"MONO/Stock"|"1560"|"KAQV214"|""
"MONO/Stock"|"1"|"KINO-AH612-R10"|""
"MONO/Stock"|"12"|"KIT-ARAN-TUER-PROT"|""
"MONO/Stock/Dotación"|"4"|"KIT-PANELMOUNT/W26MRA1FP"|""
"MONO/Stock"|"59"|"KM290-HRS-V2-12V"|""
"MONO/Stock/Dotación"|"582"|"KMOC3042"|""
"MONO/Stock"|"8"|"KON-RASP-01"|""
"MONO/Stock"|"3000"|"KPS28010C-TRU"|""
"MONO/Stock"|"1000"|"KSK-1A85-5560"|""
"MONO/Stock/Dotación"|"482"|"KSK-1A87-20-25"|""
"MONO/Stock"|"1000"|"KSK-1C90F-2530"|""
"MONO/Stock"|"1000"|"KSK-1C90F-4045"|""
"MONO/Stock"|"4985"|"KSK-1C90F-BV15943"|""
"MONO/Stock"|"46"|"KSK-1E66-1-BV13218"|""
"MONO/Stock"|"248"|"KSK-1E85-BV470"|""
"MONO/Stock"|"5000"|"KSS-BV15140"|""
"MONO/Stock/Dotación"|"20"|"KT12-1A-40L-THT"|""
"MONO/Stock"|"500"|"KTL-B"|""
"MONO/Stock"|"500"|"KTL-RAK-NEW"|""
"MONO/Stock"|"3"|"L70EVB-KIT"|"070613"
"MONO/Stock"|"250"|"L70RE-M37"|"XTGQ1000041948"
"MONO/Stock/Dotación"|"2"|"L70REVB-KIT"|"20151105"
"MONO/Stock"|"5"|"L76EVB-KIT"|""
"MONO/Stock"|"1"|"L76-M33"|"Q1-A2052"
"MONO/Stock"|"2"|"L76-M33"|"R03A01S"
"MONO/Stock"|"2"|"L76-M33"|"R02A07S"
"MONO/Stock"|"50"|"L80RE-M37"|""
"MONO/Stock"|"1"|"L86EVB±-KIT"|""
"MONO/Stock"|"1290"|"L86-M33"|"R02A02S"
"MONO/Stock/Restitución"|"1000"|"L86-M33"|"R02A02S"
"MONO/Stock"|"4"|"L8F020"|""
"MONO/Stock"|"2000"|"LA1251-21B-EWRN"|""
"MONO/Stock"|"3000"|"LA12A1-21BEWRN"|""
"MONO/Stock"|"19800"|"LA1521-21-UR96EWRN"|""
"MONO/Stock"|"2000"|"LA1561-R3G6-S1BWRN"|""
"MONO/Stock"|"2430"|"LA1571-21EWRN"|""
"MONO/Stock"|"2652"|"LA5041R-11RRRN"|""
"MONO/Stock"|"6"|"LA5211-11-M173-EWAK"|""
"MONO/Stock"|"6"|"LA5412-11-M173-EWRS"|""
"MONO/Stock"|"2100"|"LA5671-11-M1-EWR035"|""
"MONO/Stock"|"177"|"LA8041R-11-M07-RRRN"|""
"MONO/Stock/Dotación"|"23"|"LAMINADO-6MM/27X32CMBYMAR"|""
"MONO/Stock/Dotación"|"2"|"LAN-PCIE-GB/INTEL/LP"|""
"MONO/Stock"|"14055"|"LB6021-21-UR96NGRN"|""
"MONO/Stock"|"1007"|"LB6041R-21NRRN"|""
"MONO/Stock"|"1722"|"LC5271-11-M1-EWA035"|""
"MONO/Stock"|"11"|"LC52W1-11WMURC3ZEWAK"|""
"MONO/Stock"|"10"|"LC5611-11-M173-EWRS"|""
"MONO/Stock"|"3000"|"LC5622-UR96-S12-EWA045"|""
"MONO/Stock"|"2088"|"LC8041R-11-M07-RRRN"|""
"MONO/Stock"|"6"|"LCBSB6"|""
"MONO/Stock/Dotación"|"1"|"LCD-KIT-F12A/R-R10"|""
"MONO/Stock"|"19"|"LDR-5.5K/EXT"|""
"MONO/Stock"|"17"|"LEDDRV-BW051-G065VN01/10CM"|""
"MONO/Stock"|"1512"|"LJ1411-11-UR93EWR040"|""
"MONO/Stock"|"548"|"LJ7041R-21RRRS"|""
"MONO/Stock"|"970"|"LM5644-11-M07-EWRS"|""
"MONO/Stock"|"2"|"LM6PROCD"|""
"MONO/Stock"|"2000"|"LP10W3-S322"|""
"MONO/Stock"|"5000"|"LP10W3-S789"|""
"MONO/Stock"|"674"|"LP10W3-S804"|""
"MONO/Stock"|"4000"|"LP10W3-S811"|""
"MONO/Stock"|"1"|"LP10W3-S821"|""
"MONO/Stock"|"3000"|"LP10W3-UEF3-S65"|""
"MONO/Stock"|"1"|"LP30NR-S875"|""
"MONO/Stock"|"100"|"LPM2610-D09"|""
"MONO/Stock/Dotación"|"5"|"LS01-1A66-PP-500W"|""
"MONO/Stock/Dotación"|"3"|"LS03-DL-1A66-PA-500W"|""
"MONO/Stock/Dotación"|"100"|"LS03-DL-BV14292"|""
"MONO/Stock"|"1000"|"LT0243-A7-TZC1"|""
"MONO/Stock"|"20003"|"LT0311-41"|""
"MONO/Stock"|"4000"|"LT0311-41-TAB"|""
"MONO/Stock"|"2000"|"LT0321-41-TAB"|""
"MONO/Stock"|"4"|"LT1811-81-SB73-E10"|""
"MONO/Stock"|"10"|"LT1813-81-SB73"|""
"MONO/Stock"|"7015"|"LT1821-81-TAC"|""
"MONO/Stock"|"6000"|"LT1831-81-TAC"|""
"MONO/Stock"|"7000"|"LT1841R-81"|""
"MONO/Stock"|"10000"|"LT1885-81-845-S-TAC"|""
"MONO/Stock"|"12005"|"LT1E13-1E-UJE1-SA8-Z"|""
"MONO/Stock"|"62000"|"LT1E23-1E-UFF9-SA8-Z"|""
"MONO/Stock"|"20000"|"LT1E33-1E-UKE1-SA8-Z"|""
"MONO/Stock"|"264005"|"LT1EB3-1E-UFE3-SA8-Z"|""
"MONO/Stock"|"10000"|"LT1EL3-1E-UDE3-S78"|""
"MONO/Stock"|"110025"|"LT1EN3-1E-UDE3-S33"|""
"MONO/Stock"|"2000"|"LT1Y24-S3-S08"|""
"MONO/Stock"|"7000"|"LT3K63-3K-RGB-S20"|""
"MONO/Stock"|"20017"|"LT4H23-4D-UCC4-P44-Z"|""
"MONO/Stock"|"10000"|"LT4H33-4D-UKE1-S30"|""
"MONO/Stock"|"20"|"LT5K13-1Y-UKC1-A51T"|""
"MONO/Stock"|"2"|"LT5K13-1Y-UKE1-SLD"|""
"MONO/Stock"|"8000"|"LT5K63-AB-RGB-SNJ"|""
"MONO/Stock"|"20"|"LT5KB3-1Y-UEC3-SLC"|""
"MONO/Stock/Dotación"|"2000"|"LT6433-81-UR91"|""
"MONO/Stock"|"8"|"LT8A12-43-UR92-T4"|""
"MONO/Stock"|"16015"|"LT8A23-43-UDC9-TD-Z"|""
"MONO/Stock"|"40"|"LT8AA3-43-UB91-T5"|""
"MONO/Stock"|"4000"|"LT8AB3-43-UGE3-TD-Z"|""
"MONO/Stock"|"174000"|"LT8AB3-43-UGE3-ZH2TD"|""
"MONO/Stock"|"40"|"LT8AL1-43-UEE3-TD"|""
"MONO/Stock"|"42000"|"LT8B22-UR-150T"|""
"MONO/Stock"|"222000"|"LT8B32-URB-150T"|""
"MONO/Stock"|"495000"|"LT8B42-URB-150T"|""
"MONO/Stock"|"10"|"LTHM63-HM-RGB-GAZ1"|""
"MONO/Stock"|"50"|"LTK5L3-BH-UTV8-19270"|""
"MONO/Stock"|"3"|"LVDS-AP23-MI1010AT6CP1"|""
"MONO/Stock"|"4"|"LVDS-AP23-PH128T004ZZC06"|""
"MONO/Stock"|"81"|"LVDS-BT100EDE45-DLC1500"|""
"DEP/Stock"|"1"|"LVDS-BT100EDE45-DLC1500"|""
"MONO/Stock"|"1"|"LVDS-BT100EDE45-DLC1500/PD"|""
"MONO/Stock"|"16"|"LVDS-BW051-G065VN01/16CM"|""
"MONO/Stock/Dotación"|"3"|"LVDS-CEMI-PH128800T00420CM"|""
"MONO/Stock"|"8"|"LVDS-CEM-PH12T0620CM"|""
"MONO/Stock"|"10"|"LVDS-EMBBT1-JH150/25CM"|""
"MONO/Stock"|"5"|"LVDS-EPXAPLP-PH128T004ZZ"|""
"MONO/Stock"|"3"|"LVDS-FON-PH126IBC20CM"|""
"MONO/Stock"|"3"|"LVDS-FON-PH126ZZC20CM"|""
"MONO/Stock"|"10"|"LVDS-G104X1L04-VDX/15CM/PD"|""
"MONO/Stock"|"164"|"LVDS-GBSW5-G121SN01/30CM"|""
"MONO/Stock/SAT"|"1"|"LVDS-GBSW5-G121SN01/30CM-SAT"|""
"MONO/Stock"|"17"|"LVDS-GENEBSW5-DLF1095/35CM"|""
"MONO/Stock"|"10"|"LVDS-GENEBSW-PH128/30CM"|""
"MONO/Stock"|"112"|"LVDS-GENECV05-DLF1825/40"|""
"MONO/Stock"|"36"|"LVDS-GENECV05-DLF1825/40-SAT"|""
"MONO/Stock"|"1"|"LVDS-GENECV05-G065/30CM"|""
"MONO/Stock"|"129"|"LVDS-GENECV05-JH104/35CM"|""
"MONO/Stock/SAT"|"2"|"LVDS-GENECV05-JH104/35CM-SAT"|""
"MONO/Stock"|"17"|"LVDS-GENECV05-SE074/30CM"|""
"MONO/Stock"|"2"|"LVDS-GENE-DLFDLH24/30CM"|""
"MONO/Stock"|"9"|"LVDS-GENE-PH128ZZA01/30CM"|""
"MONO/Stock"|"2"|"LVDS-MEYPAR-FLC101FMLG1-PR"|""
"MONO/Stock"|"1"|"LVDS-MEYPAR-MI1010Z1T/30CM"|""
"MONO/Stock"|"2"|"LVDS-NC778-G150XG03"|""
"MONO/Stock/Dotación"|"2"|"LVDS-NF81T56N-PH8048IAA01"|""
"MONO/Stock"|"19"|"LVDS-NLBT1-PH848T013/90CM"|""
"MONO/Stock"|"15"|"LVDS-NLBTI1-PH128T004/30"|""
"MONO/Stock"|"22"|"LVDS-NLBTI1-PH128T004ZA01"|""
"MONO/Stock"|"62"|"LVDS-NLBTI1-PH848T013"|""
"MONO/Stock"|"1"|"LVDS-NP93-G101ICEL01"|""
"MONO/Stock"|"4"|"LVDS-PICOAPL3-PH128/20CM"|""
"MONO/Stock"|"2"|"LVDS-PICOCV01A10-D0650BMG"|""
"MONO/Stock"|"5"|"LVDS-PICOCV05-DB15/30CM-SAT"|""
"MONO/Stock"|"1"|"LVDS-PWRELEC-FLC101HML"|""
"MONO/Stock"|"5"|"LVDS-SALLEN-PHIHC03-300CM"|""
"MONO/Stock"|"1"|"LVDS-SBC2100-PH1288ZFA/30"|""
"MONO/Stock"|"3"|"LVDS-SELBA-JH084LPNN/30CM"|""
"MONO/Stock"|"3"|"LVDS-TLA110-G104VN01/10CM"|""
"MONO/Stock"|"6"|"LVDS-TYG070VW01-DLC1500"|""
"MONO/Stock/Dotación"|"1"|"LVDS-TYG070VW01-DLC1500/BY"|""
"MONO/Stock"|"1"|"LVDS-TYG070VW01-PH102768"|""
"MONO/Stock"|"1"|"LVDS-VAB820-PH1288ZFA30CM"|""
"MONO/Stock"|"2"|"LVDS-VGA-R10"|""
"MONO/Stock"|"7"|"LVDS-W945GSE-G121SN01V4"|""
"MONO/Stock"|"16"|"LVDS-WPV455-DB15/30CM"|""
"MONO/Stock"|"4"|"LVDS-WPVN455-G150XG03/30CM-SAT"|""
"MONO/Stock/Dotación"|"16"|"M10ETEA-04-NCH-STD"|""
"MONO/Stock"|"750"|"M10FA-03-STD"|"R02A03"
"MONO/Stock"|"150"|"M11/M8"|""
"MONO/Stock"|"2"|"M2/EAS"|""
"MONO/Stock/Dotación"|"4"|"M21-375-461"|""
"MONO/Stock/Dotación"|"1"|"M21-750-427"|""
"MONO/Stock"|"130"|"M21P/1"|""
"MONO/Stock"|"1"|"M2M-711D CR"|""
"MONO/Stock/Dotación"|"-1"|"M2M-711D CR"|""
"MONO/Stock/Dotación"|"3"|"M341-31-382R"|""
"MONO/Stock"|"1"|"M3SW-4GMSCD0C-E"|""
"MONO/Stock"|"46"|"M4S0-4GSSNCRG"|""
"MONO/Stock"|"5"|"M4S0-8GSSOCRG-SAT"|""
"MONO/Stock"|"1"|"M4SI-8GSSOC0K-F"|""
"MONO/Stock"|"1"|"M4SS-8GMSOIRG-B"|""
"MONO/Stock"|"1"|"M4SS-8GS1NCRG-B"|""
"MONO/Stock"|"1"|"M4US-4GSSJC0J-E"|""
"MONO/Stock/Dotación"|"1"|"M591C-22P"|""
"MONO/Stock/Dotación"|"1"|"M591C-26P"|""
"MONO/Stock"|"154"|"M66DSFA-04-STDN"|""
"MONO/Stock"|"250"|"M66FA-04-STDN"|""
"MONO/Stock"|"1"|"M66FA-TEA-04-STDN"|"R01A12BT"
"MONO/Stock"|"1000"|"M66FB-03-STD"|"R03A07"
"MONO/Stock"|"1"|"M-7018-16-CR"|""
"MONO/Stock/Dotación"|"1"|"M71C-500-581-YL"|""
"MONO/Stock/Dotación"|"2"|"M85EATEA-08-NCH-STD-31A02W64"|""
"MONO/Stock"|"1150"|"M95FA-03-STDN"|""
"MONO/Stock"|"1"|"M95FA-TEA-03-STDN"|""
"MONO/Stock"|"9"|"M95FB-TEA-03-STDN"|""
"MONO/Stock"|"2"|"MA312S-15RWI"|""
"MONO/Stock"|"1"|"MA624S-05ERU"|""
"MONO/Stock"|"48"|"MA624S-24ERU"|""
"MONO/Stock"|"9"|"MAP-VENTILADOR"|""
"MONO/Stock/SAT"|"1"|"MAP-VENTILADOR"|""
"DEP/Stock"|"1"|"MAX-Q370C-A11"|""
"MONO/Stock"|"2"|"MB1048S-05EURI-A2"|""
"MONO/Stock"|"14"|"MB1512D-15ERW"|""
"MONO/Stock"|"3"|"MB2024S-12ERU"|""
"MONO/Stock"|"1"|"M-CM39EX63789DY01/67057"|""
"MONO/Stock"|"1"|"MCPK7810V-01"|"200999746"
"MONO/Stock"|"1200"|"MD105D-12EI"|""
"MONO/Stock"|"5"|"MD105D-24EI"|""
"MONO/Stock"|"75"|"MD105S-05EHI"|""
"MONO/Stock/Dotación"|"8"|"MD105S-05EHI"|""
"MONO/Stock"|"84"|"MD105S-24EI"|""
"MONO/Stock"|"3300"|"MD112D-12EI"|""
"MONO/Stock"|"38"|"MD112S-05E"|""
"MONO/Stock"|"600"|"MD112S-12EI"|""
"MONO/Stock"|"5"|"MD124S-15E"|""
"MONO/Stock"|"39"|"MD212S-05E"|""
"MONO/Stock/Dotación"|"7"|"MD224D-05E"|""
"MONO/Stock"|"400"|"MD224D-15E"|""
"MONO/Stock"|"400"|"MD224D-15EI"|""
"MONO/Stock"|"25"|"MD305S-24ERW"|""
"MONO/Stock"|"3"|"MDR-20-24"|""
"MONO/Stock"|"86"|"MDS-001-B"|""
"MONO/Stock/Delegación Vallcarca"|"20"|"MDS-001-B"|""
"MONO/Stock/Restitución"|"2"|"MDS-001-B"|""
"MONO/Stock"|"2"|"MDSBOX-UGWS1432"|""
"MONO/Stock"|"1500"|"ME105S-05E"|""
"MONO/Stock/Dotación"|"7"|"MECH SAMPLE SMD0.5"|"ERROR LOTE"
"MONO/Stock"|"200"|"MER100693-27657"|""
"MONO/Stock"|"2"|"MI0280DT-1-O"|""
"MONO/Stock"|"1000"|"MI0430AET-2"|""
"MONO/Stock"|"1"|"MI0700S10T-6"|""
"MONO/Stock"|"1"|"MI1040PT-1"|""
"MONO/Stock"|"1"|"MI1500NT-1CP"|""
"DEP/Stock"|"1"|"MI1500NT-1CP"|""
"MONO/Stock"|"1"|"MI2660N1"|""
"MONO/Stock"|"15"|"MI92-10"|""
"MONO/Stock"|"6"|"MICI1LEU868"|""
"DEP/Stock"|"1"|"MICI1LEU868"|""
"MONO/Stock/Dotación"|"100"|"MICROSD-2GB/MLC"|""
"MONO/Stock"|"1"|"MIKROE-925"|""
"MONO/Stock"|"1"|"MIKROE-989"|""
"MONO/Stock"|"2"|"MINIPCI-E-TO-USB"|""
"MONO/Stock/Dotación"|"1"|"MINIPCIE-WIFI/INTEL/8265"|""
"MONO/Stock"|"12"|"MIX-H310A1-A10-4L"|""
"MONO/Stock"|"46"|"MIX-H310A1-A11-4L"|""
"MONO/Stock/Dotación"|"245"|"MK03-1A66C-100W"|""
"MONO/Stock/Dotación"|"19"|"MK04-1A66B-1300W"|""
"MONO/Stock"|"493"|"MK04-1A66B-500W"|""
"MONO/Stock/Dotación"|"89"|"MK04-1B90C-500W"|""
"MONO/Stock/Dotación"|"95"|"MK06-4-B"|""
"MONO/Stock/Dotación"|"4"|"MK06-5-B"|""
"MONO/Stock/Dotación"|"6"|"MK06-5-D"|""
"MONO/Stock/Dotación"|"97"|"MK06-8-A"|""
"MONO/Stock/Dotación"|"92"|"MK06-8-B"|""
"MONO/Stock/Dotación"|"91"|"MK06-8-C"|""
"MONO/Stock/Dotación"|"88"|"MK06-8-D"|""
"MONO/Stock"|"220"|"MK11-1A66B-500W"|""
"MONO/Stock"|"149"|"MK11M8-1A66B-500W"|""
"MONO/Stock"|"23"|"MK13-1A66B-500W"|""
"MONO/Stock"|"5000"|"MK15-B-2"|""
"MONO/Stock/Dotación"|"100"|"MK15-D-2"|""
"MONO/Stock/Dotación"|"39"|"MK15-F-2"|""
"MONO/Stock"|"2500"|"MK16-B-2"|"300821"
"MONO/Stock"|"2416"|"MK16-B-2 BULK"|""
"MONO/Stock/Dotación"|"88"|"MK16-C-2"|""
"MONO/Stock/Dotación"|"37"|"MK16-D-2"|""
"MONO/Stock"|"10"|"MK21M-1A66B-500W"|""
"MONO/Stock"|"5000"|"MK23-35-B-2"|""
"MONO/Stock"|"30000"|"MK23-66-BV13557"|""
"MONO/Stock"|"1356"|"MK23-90-B-2"|""
"MONO/Stock/Dotación"|"3"|"MK26-1A35C-500W"|""
"MONO/Stock/Dotación"|"10"|"MK26-1A66B-500W"|""
"MONO/Stock/Dotación"|"10"|"MK26-1A66C-500W"|""
"MONO/Stock/Dotación"|"4"|"MK26-1A85C-500W"|""
"MONO/Stock/Dotación"|"8"|"MK27-1A66B-500W"|""
"MONO/Stock"|"6"|"MK-6DINERTIAL-LSM6DS33TR"|""
"MONO/Stock"|"3"|"MK-7SEG-CLICK"|""
"MONO/Stock"|"2"|"MK-ADAPTADOR-AUNO"|""
"MONO/Stock"|"10"|"MK-ADAPTADOR-RPI3"|""
"MONO/Stock"|"6"|"MK-ALIGHT-MLX75305"|""
"MONO/Stock/Delegación Vallcarca"|"3"|"MK-ALIGHT-MLX75305"|""
"MONO/Stock"|"4"|"MK-IQRF"|""
"DEP/Stock"|"1"|"MK-IQRF"|""
"MONO/Stock"|"2"|"MK-QBG96"|""
"MONO/Stock/Delegación Vallcarca"|"3"|"MK-QBG96"|""
"MONO/Stock"|"2"|"MK-QM95A"|""
"MONO/Stock"|"5"|"MK-QUG95EA"|""
"MONO/Stock/Delegación Vallcarca"|"1"|"MK-QUG95EA"|""
"MONO/Stock/Delegación Vallcarca"|"1"|"MK-TEMPHUM-HDC1010"|""
"MONO/Stock"|"4"|"MK-WETHWIZ"|""
"MONO/Stock"|"4"|"MK-WIFIBLE"|""
"MONO/Stock/Dotación"|"500"|"ML103S-03E-TR"|""
"MONO/Stock"|"100"|"ML105S-12E"|""
"MONO/Stock"|"1500"|"ML112S-05E-TR"|""
"MONO/Stock"|"137"|"ML205S-12EI"|""
"MONO/Stock/Restitución"|"7"|"M-NT68LVDSBBVKB01"|""
"MONO/Stock"|"4"|"M-NT68LVDSBBVKB01-SAT"|""
"MONO/Stock/Restitución"|"1"|"M-NT68LVDSBBVKB01-SAT"|""
"MONO/Stock"|"303"|"M-NT68LVDSBBVKB01-V01"|""
"MONO/Stock"|"44"|"MONOL17875180148-4MMPCHM"|""
"DEP/Stock"|"1"|"MONOL17875180148-4MMPCHM"|""
"MONO/Stock"|"16"|"MPCIE-LAN-R10"|""
"MONO/Stock/Dotación"|"6"|"MPL-03S-12EUP"|""
"MONO/Stock/Dotación"|"8"|"MPL-05S-12EUP"|""
"MONO/Stock/Dotación"|"3"|"MPM-03S-12"|""
"MONO/Stock"|"19"|"MPM-05S-12PB"|""
"MONO/Stock"|"5"|"MPM-15SV-12LD"|""
"MONO/Stock"|"8"|"MPM-20S-24EPB"|""
"MONO/Stock"|"3"|"M-POT3-CLICK"|""
"MONO/Stock"|"3"|"M-PROTO"|""
"MONO/Stock"|"3"|"MPV4060S-24RHI"|""
"MONO/Stock"|"55"|"MS05-2A87-78D"|""
"MONO/Stock/Dotación"|"1"|"MS06-2-PP"|""
"MONO/Stock/Dotación"|"5"|"MS09-S"|""
"MONO/Stock/Dotación"|"1"|"MX42"|""
"MONO/Stock"|"1"|"MXM1050-JW"|""
"MONO/Stock"|"1"|"MXM1050TI-JW"|""
"MONO/Stock"|"1"|"NANO-002F-6100-01"|""
"MONO/Stock"|"1"|"NANO-AL-N1-R10"|""
"MONO/Stock"|"1"|"NANO-LX-800-R12/GMV2/RE"|"SC18403237"
"MONO/Stock"|"1"|"NANO-LX-800-R12/GMV2/RE"|"SC17716969"
"MONO/Stock"|"1"|"NANO-LX-800-R12/GMV2/RE"|"SC17736082"
"MONO/Stock"|"1"|"NANO-LX-800-R12/GMV2/RE"|"SC21821949"
"MONO/Stock"|"1"|"NANO-LX-800-R12/GMV2/RE"|"SC21821950"
"MONO/Stock"|"1"|"NANO-LX-800-R12/GMV2/RE"|"SC21821937"
"MONO/Stock/Restitución"|"1"|"NANO-LX-800-R12/GMV2/RE"|"SC18403327"
"MONO/Stock/Dotación"|"2"|"NANOPC-T2"|""
"MONO/Stock/Dotación"|"2"|"NANOPI-M1/2-LOW-HEATSINK"|""
"MONO/Stock"|"500"|"NAT100558-20190619-1"|""
"MONO/Stock"|"1"|"NAT101272-20191126-3"|""
"MONO/Stock"|"13"|"NC5D-IH110-950/M"|""
"MONO/Stock"|"1014"|"NDPL-04V"|""
"MONO/Stock"|"2"|"NDS-06-V"|""
"MONO/Stock/Dotación"|"7"|"NDSR-05-V"|""
"MONO/Stock"|"756"|"NDSR-06-V"|""
"MONO/Stock/Dotación"|"64"|"NEOP SENSOR"|""
"MONO/Stock"|"20"|"NHE2600AAFT"|""
"MONO/Stock"|"5"|"NS-208AG_CR"|""
"MONO/Stock"|"2"|"NS-208PSE CR"|""
"MONO/Stock"|"2"|"NS-216_CR"|""
"MONO/Stock"|"2"|"NSM-210C_CR"|""
"MONO/Stock"|"4"|"NUCLEO-L152RE"|""
"MONO/Stock/Delegación Vallcarca"|"5"|"NUCLEO-L152RE"|""
"MONO/Stock/Dotación"|"1"|"NUVO-2510VTC/2G"|""
"MONO/Stock"|"3"|"OFS-65-27"|""
"MONO/Stock/Dotación"|"1"|"OPTION-1008635"|""
"MONO/Stock"|"2"|"OR-1215-18W-PLUG-EU-SCREW"|""
"MONO/Stock"|"600"|"ORD047B02"|""
"MONO/Stock/Delegación Vallcarca"|"1"|"ORD047B02"|""
"MONO/Stock"|"5"|"ORD047B02-SAT"|""
"MONO/Stock"|"600"|"ORD047HD01B-Z-V02"|""
"MONO/Stock/Delegación Vallcarca"|"1"|"ORD047HD01B-Z-V02"|""
"MONO/Stock"|"1"|"ORIO-G30218-LW-02"|"019025C05210"
"MONO/Stock"|"1"|"ORIO-G30218-LW-02"|"019055C09435"
"MONO/Stock"|"338"|"OS-W10E-600-01607-MUI"|""
"MONO/Stock"|"1"|"OS-W10E-600-01607-MUI/DEMO"|""
"MONO/Stock"|"7"|"OS-W10E-600-01809-MUI"|""
"MONO/Stock"|"10"|"OS-W10E-600-DVD19-MUI"|""
"MONO/Stock"|"1"|"OS-W10H-600-01607-MUI"|""
"MONO/Stock/SAT"|"1"|"OS-W10H-600-01607-MUI"|""
"MONO/Stock"|"2"|"OS-W10H-600-01809-MUI"|""
"MONO/Stock"|"1"|"OS-W10V-600-01607-MUI"|""
"MONO/Stock"|"5"|"OS-W10V-600-01809-MUI"|""
"MONO/Stock"|"1"|"P05D00064-00-DEMO"|""
"MONO/Stock"|"2"|"P09N00021-00"|""
"MONO/Stock"|"3"|"P6KE56CA"|""
"MONO/Stock"|"1"|"PA7-E360AULT3R4SSD120"|""
"MONO/Stock/Dotación"|"1"|"PA8-IVS100BTER2SSD32"|""
"MONO/Stock/Dotación"|"1"|"PA9-GBSW5R4MS32NHELIXL"|""
"MONO/Stock/Restitución"|"1"|"PA9-IVS110ALR4MS32/R00"|""
"MONO/Stock"|"1"|"PA9-NANO001FR4SSD128"|""
"MONO/Stock"|"1"|"PA9-R305IH610R8GB/R11"|""
"MONO/Stock"|"5"|"PA9-UIBX250R4SSD120/R00"|""
"MONO/Stock"|"1"|"PAB02"|""
"MONO/Stock/Dotación"|"2"|"PAC-700GB-R11/A618A"|""
"MONO/Stock"|"10000"|"PB-1220PEW4Q"|""
"MONO/Stock"|"75"|"PB-12N23P-05Q"|""
